,ir_value,ir_strength,gyr_acc_x,gyr_acc_y,gyr_acc_z,gyr_x,gyr_y,gyr_z
0,0.11380370002403409,0.186659256426218,0.21281789736285803,0.11971623185881448,0.12926185547142793,0.13304024312657678,0.0549961664840054,0.04970464924606518
1,0.1100822003026348,0.19248223192574374,0.23256073165659286,0.12566652010364163,0.12826880585564235,0.10771750875749136,0.05690667782635866,0.04631532357189428
2,0.10987683540742954,0.18728587410368433,0.216022155107807,0.12574724339093418,0.12545692046941248,0.136844869862441,0.05412449012151764,0.04464161153677366
3,0.11460235639659395,0.18690704725953217,0.2095474625732887,0.12005131523436567,0.12921063869321733,0.12961768223257208,0.057868720735363866,0.052194776875066254
4,0.11169339837332759,0.18532825734555167,0.20922948818614046,0.12318585466226632,0.12802147109692058,0.1315905373975157,0.06071220631854885,0.05023878661972905
5,0.10553639837898929,0.1961056429036381,0.21855202132591964,0.13117352310099073,0.12039292332176259,0.1201712249820874,0.0551563222536005,0.05291194373301199
6,0.10958398976598628,0.19269995724903063,0.21190640083096474,0.12455580052014797,0.1223061148787818,0.13638990152487898,0.057231143411398316,0.04532669181881132
7,0.11419678206877845,0.1942722931890974,0.21551938945371327,0.12674308795737438,0.12075362647921499,0.11818407904420979,0.058556562109608974,0.05177417969800256
8,0.10848024736801401,0.1965115588993684,0.21697180544954597,0.12820610778061495,0.12252859913364637,0.11912637825744123,0.06010095912322468,0.048074343988144475
9,0.10798322260039589,0.1978102533311855,0.20860231243710425,0.12518407610934174,0.127649365909532,0.13095983079965245,0.05335350058139149,0.04845743823139663
10,0.11412435605846867,0.19914120793244314,0.2012094490425455,0.12308420806853114,0.1311748208243205,0.12052554521456135,0.06072610941320826,0.05001430344592138
11,0.11105878548552452,0.1967979746638194,0.21542468067713166,0.12430507400300247,0.12400993331778622,0.12075312768525336,0.05840075549882611,0.0492496686686566
12,0.10656957527115786,0.1897782250554472,0.21339155685292135,0.12439914798504023,0.12472121106606336,0.13165295028159754,0.05928689511725569,0.05020043837051631
13,0.10697927942028726,0.19185659473649785,0.22516741328289172,0.11759590862389983,0.11652956181477495,0.1373106754991777,0.0572114326421471,0.04734913398032353
14,0.10437614628662764,0.1938254332851168,0.2172645528581547,0.12439492367371227,0.12525776763700544,0.1320670239583581,0.054467386927893956,0.04834676537313101
15,0.10658564961140733,0.18724048098949375,0.21509755848253823,0.12237176898255199,0.12442836250367183,0.14194179294894446,0.053203350999071156,0.04913103548232132
16,0.10342809163721522,0.20341854515972319,0.22095918183341584,0.12357008503404253,0.1199501725021333,0.12808139375682073,0.05417543736018051,0.046417092716468975
17,0.10629896803539449,0.19524145004077367,0.21355816916157658,0.11828359244339162,0.1323252006157925,0.13728215703767083,0.05271542279765768,0.0442950398677425
18,0.11576491535481852,0.19098258188928102,0.20857786411185517,0.12921906710019823,0.13110210283794407,0.12008838765965019,0.05429303557081444,0.049972045475438175
19,0.10918854123323925,0.19200403096411028,0.22170615176716593,0.12032831642665373,0.11453745172070988,0.14047844832299505,0.05472659060233906,0.04703046896278693
20,0.10871995472898403,0.18758994754526995,0.21978992575573883,0.12124485533696017,0.12453547346020334,0.13181964534673285,0.05725838473848234,0.04904181308762839
21,0.11005223093160231,0.19474240683891322,0.20642976100797086,0.1267181877916229,0.12935276126938697,0.12828298513095251,0.05963445724797523,0.044787209781575694
22,0.10916299761616681,0.1948358208166482,0.20574516897369102,0.1265871603691793,0.1229446733035857,0.13768518472061603,0.05456230223546432,0.048476691964648155
23,0.10954197458835449,0.19993977685451095,0.21299256139032147,0.12638561933294004,0.12263585687435861,0.1213579392196003,0.060185865075434275,0.0469604066644798
24,0.11135108666181838,0.19147786457694468,0.22896890535814568,0.12500436615433258,0.11514449460580481,0.12359556704026584,0.056960040959260744,0.04749767464342718
25,0.10645166619835425,0.19645238687778255,0.2104283362110551,0.12423442313729981,0.13176830646682267,0.12574097949663285,0.05615269512434742,0.04877120648770531
26,0.10596362607182927,0.19436097309505806,0.21870705945605365,0.11874481505903316,0.12447643873231384,0.1316814967261507,0.05518105490073949,0.05088453595882212
27,0.1056513060437808,0.1939816131660386,0.214827514632466,0.12247590575216737,0.12912057167465402,0.12703878193961723,0.05559408639440783,0.05131022039686813
28,0.10984811394335853,0.19284184416848094,0.2218293844928791,0.12426055394778633,0.12007145461086183,0.13121081272562565,0.054053263909311165,0.04588457220169636
29,0.11074503112529016,0.19482252791964738,0.21943383895468607,0.12424639191292296,0.12562172774159477,0.1212276944995486,0.055962827011804536,0.047939960834505184
30,0.11202925995162638,0.19385073676643438,0.21409375606535266,0.12035673582417693,0.12315645089149478,0.13314305160121118,0.052992480558065234,0.05037752834163844
31,0.10918354582755109,0.19611458683283448,0.21619248444229477,0.12732619231184128,0.11845479099748328,0.12536051653021948,0.05515512207689925,0.05221276098087674
32,0.1077846930918905,0.19470319792498111,0.22117435932414672,0.11810540970790147,0.12663958062983818,0.12785333914631414,0.05335188171308788,0.05038753846183989
33,0.10576777715195003,0.19465019617092577,0.20808028929826053,0.1240960618151696,0.1294686724779243,0.13327635910212043,0.05228560395174815,0.05237504003190107
34,0.10482349829163735,0.20029286466055213,0.21144039918488128,0.12891299405208081,0.1284508191369058,0.11846981986653725,0.058338256559004875,0.04927134824840053
35,0.10932634308743251,0.19607361642899973,0.21729674459201867,0.12366955562825448,0.12511999651711844,0.1267183961750346,0.05335361909096696,0.04844172848017473
36,0.11367705636787777,0.195577847445779,0.2119375654169451,0.12248548218231675,0.13048158195035808,0.11817297334018123,0.056386286277996335,0.051281207018545744
37,0.10705024028288959,0.19284346235959002,0.20914137892943707,0.12219359841377901,0.12544199639854525,0.14010747368896564,0.05507722737629495,0.048144622550498534
38,0.1104044430128645,0.19230413394656973,0.20974682723417998,0.11892654862960492,0.12081175632430859,0.14870938299370837,0.05229766231248412,0.0467992455462798
39,0.11113387354202392,0.19139960215370264,0.2109246124686577,0.1208478707264416,0.13206607146968483,0.1260776243738302,0.059442524745340966,0.04810782052031821
40,0.10891890994174129,0.19496656436597806,0.20604689199615944,0.1235670908149908,0.12476794300922274,0.13905185494007957,0.0523492968374102,0.0503314480944179
41,0.11109781651041223,0.1905069274414269,0.2152011860268145,0.12124282742519138,0.11966575943178374,0.1430098338321526,0.05245443631064972,0.04682121302156866
42,0.11097069746905162,0.19470183382313913,0.2035733325214392,0.12267107675383924,0.124030535392255,0.14266285892347794,0.050863177880736486,0.050526487236061166
43,0.10946232848334621,0.19820141195142116,0.21468745287904506,0.12693036045916264,0.12092955700870034,0.12490529971071795,0.05744331749038554,0.04744027201722141
44,0.10763367405722217,0.20191659318938363,0.2070305849917422,0.12160250426164854,0.13077433038419034,0.12646354914001506,0.055566091248337425,0.049012672727460294
45,0.10483505163496872,0.19107290628895324,0.2194219378573,0.1222899023285594,0.12702518581441913,0.13118246696751673,0.05441379077488992,0.049758758333392925
46,0.11459644892179302,0.1887182118040639,0.2111293267743038,0.11985460818023291,0.12812945238756193,0.1314657045106691,0.056531480045265044,0.04957476737611056
47,0.11173569126637303,0.19408943720059021,0.22480712864699318,0.11702154310383144,0.11765207253616897,0.12920891662706133,0.05520412485653909,0.05028108576244294
48,0.11075944742128811,0.18267430259315295,0.20212649266987395,0.12433815252841691,0.1310511265061398,0.14628287780560034,0.05521568314985883,0.047551917325668866
49,0.11048784072925394,0.18839036830761155,0.21593138527245406,0.12034571204180672,0.12770208770216826,0.13276540411879592,0.05897827546237788,0.045398926365531854
50,0.10860505732371716,0.19019131545911774,0.21082057480456867,0.1202259224958456,0.12912171057381838,0.1317236647155409,0.05816403102006693,0.05114772360732474
51,0.11391260766961098,0.19160528861536735,0.22544489325258113,0.11964717009922952,0.11890544857182847,0.13128430628476612,0.05591822265217576,0.04328206285444072
52,0.11014419190441735,0.19091154097870186,0.203118425599306,0.1229016630542314,0.13876238555116754,0.12808741233550422,0.0569986803742616,0.04907570020241022
53,0.10365457513270696,0.1994263261794322,0.22748448162849516,0.12461552167011142,0.11729652569364207,0.11935094504318618,0.05803285596756694,0.05013876868485925
54,0.10479346416144812,0.19514896148850513,0.2098404202986075,0.12451582528177083,0.1297688471962913,0.12512247380460043,0.05851351026177518,0.052296497507001515
55,0.11497183880728225,0.1902486742853098,0.2139831072933161,0.12391301446401347,0.1300064285960619,0.12292209738841707,0.055719414625828294,0.04823542453977118
56,0.11051289132489356,0.19370125625555465,0.20911561278436466,0.12397277652211466,0.12378031735379641,0.13399548499230912,0.05518686487793334,0.049734795889033775
57,0.1191684292621476,0.186449282558796,0.22812591349747835,0.12173038912605721,0.1172611944117581,0.12332578565397241,0.056207503638754305,0.047731501851035876
58,0.11042719161315374,0.19106153255713795,0.2075831992426269,0.13037594193352797,0.12748976020345862,0.12702607898312485,0.05709106349690062,0.048945231970069523
59,0.11109463990235577,0.1961516807186081,0.21705313475136126,0.12469279182269268,0.12434290601585044,0.12613950354984163,0.05560432392774857,0.04492101931154158
60,0.12995540828410185,0.19338481008066463,0.28996870362055965,0.09966617531686833,0.10692530069835204,0.09283836131067211,0.04636251143102603,0.040898729257755374
61,0.10840178401708181,0.1935459119198009,0.22114957488928588,0.12367874190233769,0.12753400047381627,0.12549320402061095,0.05405814066216507,0.04613864211490155
62,0.107316383755302,0.19724067551377547,0.21931127316036148,0.11998728073385724,0.12250125545111018,0.13279650807561966,0.054591957595403966,0.0462546657145697
63,0.11009288159403295,0.20357122801224337,0.20072460096188216,0.12264889001366994,0.12407256098299124,0.1299352234399192,0.05730413064778377,0.051650484347476947
64,0.11328130193739144,0.18518221479104308,0.20483340391629123,0.12290322918351057,0.1235089487659067,0.14929805812047675,0.05593770096222676,0.04505514232315361
65,0.11120875275998249,0.18684519596775032,0.20982523542193204,0.11740778967930714,0.1254996851541146,0.15216156887455295,0.05178003740232577,0.045271734740034646
66,0.10871849487522008,0.1941544893085303,0.20091225692305137,0.11530603612602798,0.1313655784122863,0.15156757154853823,0.052629925088001864,0.04534564771834373
67,0.11106168554261506,0.19367250727716093,0.20984486803117688,0.12594895514553056,0.1304265445408889,0.1252340403810824,0.05440697386649121,0.0494044252150539
68,0.10833951148876157,0.1905645439572463,0.20848460210490813,0.11670039261113159,0.1387234512328961,0.1337205404772958,0.054753427270394395,0.04871353085736629
69,0.11063200146819456,0.18586370025444526,0.17486122275929786,0.1139004061615923,0.1110748322665543,0.2143398670441752,0.04963240511987761,0.03969556492586259
70,0.1034389454462314,0.18594850420541362,0.21074094018698156,0.1245300335310845,0.13073855650494787,0.14128683171821657,0.052921772735700055,0.05039441567142422
71,0.11132750995477915,0.191717775878069,0.20674716816643687,0.12186869503475876,0.12281930737066273,0.1396724856554222,0.058532068860052494,0.0473149890798186
72,0.0814413267764847,0.21881274450740393,0.2079364053521677,0.12174398276277212,0.12677667476986024,0.13801484913231366,0.057108159056626175,0.04816585764237156
73,0.11317307204575054,0.190844798273819,0.20911985523961574,0.1278886803190825,0.12631878906048907,0.12689984378054622,0.05682410767808818,0.04893085360260887
74,0.1071969162952693,0.19337729082000232,0.20429845557603143,0.12338524017138243,0.13466192697118154,0.1375385215726008,0.05496785865944124,0.04457378993409094
75,0.12409091362240582,0.19482787501370047,0.20476071534112827,0.1459524192993173,0.14100045788767718,0.08746667671330591,0.057829915904602985,0.04407102621786252
76,0.1095955737543354,0.19426851933126987,0.21989309552751057,0.12681988480532577,0.11920535677269052,0.12031624493298254,0.061606518000227414,0.04829480687565789
77,0.10493935513111634,0.19634817035494168,0.22805703576761427,0.12525388079950783,0.11147376552255936,0.1300949030593768,0.0571251382232731,0.04670775114161054
78,0.11407435326476205,0.19639190220308933,0.31025909038177113,0.10892005843974421,0.10032167264253447,0.0877595147825681,0.049677160967123726,0.03259624731840717
79,0.10641355852116971,0.19535864385009677,0.21124644492650563,0.12325072597633412,0.12694374240013595,0.12831122606530992,0.05587975283902029,0.052595905421427176
80,0.10469772665140627,0.18862949320138236,0.21503571008654074,0.12681434847648718,0.12964413962151472,0.12920437921533062,0.05468297538132309,0.051291227366015005
81,0.10790650110526931,0.1993180114921608,0.21906340514378764,0.1273944577998471,0.13364526495674073,0.09810522947983245,0.059923188517906116,0.054643941504456034
82,0.11191448058557357,0.17270935333163748,0.21456651818347966,0.1217233016242,0.125316762240959,0.1506885444392903,0.051716197099723256,0.05136484249513642
83,0.11335011224758616,0.18868389001912556,0.20804140261235735,0.12371054135000814,0.12986632575674445,0.13383857468184082,0.05526537273317937,0.04724378059915826
84,0.11608864859568041,0.19120739766005568,0.2197740307596568,0.11847479828800063,0.12498401331137077,0.12684350041634831,0.05831890230483915,0.04430870866404825
85,0.1121725762045879,0.1911847103651769,0.2109242104681822,0.12542495328544254,0.1311869441262411,0.12352827549871014,0.05551166560445341,0.05006666444720575
86,0.1098439070949376,0.1897450781936287,0.22812949630519355,0.12278711518666038,0.12156367345543875,0.1258524427356541,0.055056954536514144,0.04702133249197288
87,0.12976711277959305,0.30739475467332145,0.19146631150060658,0.10457383201526996,0.10408092575152816,0.08162049066129788,0.049650556574123365,0.031446016044259444
88,0.11664392046293222,0.14985130902740473,0.29323885953590956,0.10913006973554126,0.10624713828270384,0.1337509487859242,0.04680168123780835,0.044336072931776285
89,0.10706739732805107,0.1892822526271105,0.20834053429375676,0.12113217074022546,0.13059199536489613,0.13934350234838686,0.05359332615174751,0.05064882114582551
