,us_value,gyr_acc_x,gyr_acc_y,gyr_acc_z,gyr_x,gyr_y,gyr_z
0,0.9980004742432181,0.0009546359099148584,0.000318782859826202,0.0002778904959270236,0.00016276972076780753,0.00014371642369684581,0.00014173034664927264
1,0.9980619928700065,0.0009062112126409443,0.000317432875837577,0.00030224183942980244,0.00014218793342639515,0.00013236344248570292,0.0001375698261731282
2,0.9981061708272371,0.0009149616565148656,0.0002903256244240753,0.00023666791661850747,0.00015224032049735166,0.00015708184716484576,0.00014255180754334907
3,0.9980315103180062,0.0009398150120650269,0.00031384035115616493,0.0002735856546384422,0.00016024090891696467,0.0001414907203721674,0.00013951703484509572
4,0.9980921721802923,0.0008921138729285972,0.0003124920345920439,0.00029752078158083023,0.00013996822545841745,0.00013028957641310175,0.00013544332873467364
5,0.9981359462108378,0.0009005990690201469,0.00028573396905784865,0.00023296767532762566,0.00014984571185955385,0.0001546201515221402,0.0001402872123747821
6,0.9975271311098038,0.0013873284220960924,0.00035722000590501844,0.00030821456864252555,0.00018068217015811277,0.0001165433302553569,0.00012288039313911823
7,0.9990977900356716,0.0007939218583940348,6.388222825548127e-05,2.2569034942539327e-05,7.509909048053155e-06,5.8468408496841865e-06,8.48009283867853e-06
8,0.9979997837920833,0.0009469164147181649,0.00031555292821302226,0.0002585974489342131,0.00020055458390578332,0.00014741971913251732,0.00013117511301293777
9,0.9980466044544828,0.0009393615274847963,0.0003108281665176828,0.0002761107171363095,0.0001494569386039521,0.00013962657908615287,0.00013801161668829985
10,0.9981561051331455,0.000882322175009513,0.0002902566220900873,0.00024350805717929412,0.00014055435629655786,0.0001509087138847218,0.0001363449423944611
11,0.998135851387437,0.0008979817971801804,0.0002939988237773615,0.00024855063098874704,0.00015710659522655336,0.00015118624686216858,0.00011532451852801973
12,0.9980792488343679,0.000950320499713271,0.0003141023504732391,0.00026146180306151447,0.00014167744162264467,0.0001304679431538991,0.0001227211276075761
13,0.998180476024225,0.0009008065718233202,0.00027839547046083155,0.00022687717351278292,0.00014044272146112344,0.00015207045001135042,0.00012093158850568727
14,0.998108277929283,0.0009423376200224368,0.0002930134479318224,0.00024105821197371586,0.0001537952929104644,0.0001479581083936964,0.00011355938948479194
15,0.9983665705430358,0.0007344580435949576,0.0002729711100738562,0.00021282678598526531,0.00019942900164107163,0.00010201057365802722,0.00011173394201112203
16,0.998106160488814,0.0009149535542910319,0.00029032542053390265,0.0002366834723526378,0.00015224330054860113,0.00015707824638647397,0.00014255551707337397
17,0.9995398434970314,0.00012691666996096255,8.39336841124821e-05,8.291717694885896e-05,0.00012778067367917828,1.2894878672334691e-05,2.5713419594678084e-05
18,0.9980004742432181,0.0009546359099148584,0.000318782859826202,0.0002778904959270236,0.00016276972076780753,0.00014371642369684581,0.00014173034664927264
19,0.9980619928700065,0.0009062112126409443,0.000317432875837577,0.00030224183942980244,0.00014218793342639515,0.00013236344248570292,0.0001375698261731282
20,0.9981061708272371,0.0009149616565148656,0.0002903256244240753,0.00023666791661850747,0.00015224032049735166,0.00015708184716484576,0.00014255180754334907
21,0.9980315103180062,0.0009398150120650269,0.00031384035115616493,0.0002735856546384422,0.00016024090891696467,0.0001414907203721674,0.00013951703484509572
22,0.9980921721802923,0.0008921138729285972,0.0003124920345920439,0.00029752078158083023,0.00013996822545841745,0.00013028957641310175,0.00013544332873467364
23,0.9981359462108378,0.0009005990690201469,0.00028573396905784865,0.00023296767532762566,0.00014984571185955385,0.0001546201515221402,0.0001402872123747821
24,0.9980490970791673,0.0009364877376941313,0.0003100590539026825,0.00027337522280653707,0.00015375626446768732,0.00014014076020259794,0.00013708388175900175
25,0.9981859250942611,0.0008694074469787938,0.0003007173754166269,0.0002415019890504897,0.00013850909785431497,0.00013120557036301505,0.0001327334260756299
26,0.9981254192542051,0.0008993454966006029,0.00028923793395440385,0.00025393601946470834,0.0001558612386604763,0.0001568017696921717,0.0001193982874225299
27,0.9980466044544828,0.0009393615274847963,0.0003108281665176828,0.0002761107171363095,0.0001494569386039521,0.00013962657908615287,0.00013801161668829985
28,0.9981561051331455,0.000882322175009513,0.0002902566220900873,0.00024350805717929412,0.00014055435629655786,0.0001509087138847218,0.0001363449423944611
29,0.998135851387437,0.0008979817971801804,0.0002939988237773615,0.00024855063098874704,0.00015710659522655336,0.00015118624686216858,0.00011532451852801973
30,0.9980447186945094,0.0009358689972730392,0.00031680153995468976,0.00027205471734818734,0.00015482525885279018,0.0001433669730609664,0.00013236381900090427
31,0.9981348754505586,0.000887614844699271,0.00029970408679733215,0.00023298718116962288,0.0001498726414159963,0.0001546223562525104,0.0001403234391067849
32,0.9981184011676983,0.0009042138093097222,0.000297863756032936,0.00025112089160146374,0.00015834496263237587,0.00015237914580536652,0.000117676266919886
33,0.998059423795125,0.0009091756585010441,0.0003129828342544701,0.00029648001449682806,0.00014393672468294188,0.00013689434193118409,0.00014110663100855606
34,0.998106160488814,0.0009149535542910319,0.00029032542053390265,0.0002366834723526378,0.00015224330054860113,0.00015707824638647397,0.00014255551707337397
35,0.9981039559973521,0.0009083531569021467,0.000300507323851843,0.0002483669805110873,0.00015395665658870223,0.00016348869277340585,0.00012137119202057797
36,0.9980004742432181,0.0009546359099148584,0.000318782859826202,0.0002778904959270236,0.00016276972076780753,0.00014371642369684581,0.00014173034664927264
37,0.9980619928700065,0.0009062112126409443,0.000317432875837577,0.00030224183942980244,0.00014218793342639515,0.00013236344248570292,0.0001375698261731282
38,0.9981061708272371,0.0009149616565148656,0.0002903256244240753,0.00023666791661850747,0.00015224032049735166,0.00015708184716484576,0.00014255180754334907
39,0.9980315103180062,0.0009398150120650269,0.00031384035115616493,0.0002735856546384422,0.00016024090891696467,0.0001414907203721674,0.00013951703484509572
40,0.9981864824761719,0.0008186440744090736,0.00028251226762860776,0.0002904125542945013,0.00014225502229462907,0.00013259890743620142,0.0001470946977649252
41,0.9981359462108378,0.0009005990690201469,0.00028573396905784865,0.00023296767532762566,0.00014984571185955385,0.0001546201515221402,0.0001402872123747821
42,0.9980517970684436,0.0009340797997368475,0.0003116791395332086,0.0002761083231623757,0.0001483296399986968,0.00013858523092463452,0.0001394207982007343
43,0.9983406238518465,0.0006844603166125775,0.00030108934062086814,0.00024529594911402964,0.00013491343072437312,0.00014484189327297506,0.00014877521780855174
44,0.9981367141240625,0.0008971553817384695,0.00029396722220688284,0.0002485472077772149,0.00015710550593834392,0.00015118680685465022,0.00011532375142192232
45,0.9980466044544828,0.0009393615274847963,0.0003108281665176828,0.0002761107171363095,0.0001494569386039521,0.00013962657908615287,0.00013801161668829985
46,0.9981561051331455,0.000882322175009513,0.0002902566220900873,0.00024350805717929412,0.00014055435629655786,0.0001509087138847218,0.0001363449423944611
47,0.998135851387437,0.0008979817971801804,0.0002939988237773615,0.00024855063098874704,0.00015710659522655336,0.00015118624686216858,0.00011532451852801973
48,0.9980447186945094,0.0009358689972730392,0.00031680153995468976,0.00027205471734818734,0.00015482525885279018,0.00014336697306096643,0.00013236381900090424
49,0.9981357734613053,0.0009006362324589356,0.0002857846205079596,0.00023298724895250787,0.00014987264141599625,0.00015462235625251036,0.00014032343910678485
50,0.9981202651150766,0.0009023482556883964,0.0002978653622760952,0.0002511208916014634,0.00015834496263237565,0.00015237914580536633,0.00011767626691988586
51,0.9980620234810431,0.0009061910055999496,0.00031741931223557154,0.00030225179094765467,0.00014219157790083703,0.0001323532357703172,0.00013756959650249937
52,0.998106160488814,0.0009149535542910319,0.00029032542053390265,0.0002366834723526378,0.00015224330054860113,0.00015707824638647397,0.00014255551707337397
53,0.9981039559973521,0.0009083531569021467,0.000300507323851843,0.0002483669805110873,0.00015395665658870223,0.00016348869277340585,0.00012137119202057797
54,0.9980004742432181,0.0009546359099148584,0.000318782859826202,0.0002778904959270236,0.00016276972076780753,0.00014371642369684581,0.00014173034664927264
55,0.9980619928700065,0.0009062112126409443,0.000317432875837577,0.00030224183942980244,0.00014218793342639515,0.00013236344248570292,0.0001375698261731282
56,0.9981061708272371,0.0009149616565148656,0.0002903256244240753,0.00023666791661850747,0.00015224032049735166,0.00015708184716484576,0.00014255180754334907
57,0.9980315103180062,0.0009398150120650269,0.00031384035115616493,0.0002735856546384422,0.00016024090891696467,0.0001414907203721674,0.00013951703484509572
58,0.9980837660106349,0.0009056045285582133,0.000299394700436817,0.0002986037974358945,0.00013956453706433184,0.00014116723385538307,0.00013189919201455152
59,0.9981359462108378,0.0009005990690201469,0.00028573396905784865,0.00023296767532762566,0.00014984571185955385,0.0001546201515221402,0.0001402872123747821
60,0.9980517970684436,0.0009340797997368475,0.0003116791395332086,0.0002761083231623757,0.0001483296399986968,0.00013858523092463452,0.0001394207982007343
61,0.9981535090629676,0.0008778731231368271,0.0002917927942252257,0.0002498251207395607,0.00013864225225496436,0.00014932597947532066,0.00013903166720044243
62,0.9981367141240625,0.0008971553817384695,0.00029396722220688284,0.0002485472077772149,0.00015710550593834392,0.00015118680685465022,0.00011532375142192232
63,0.9980466044544828,0.0009393615274847963,0.0003108281665176828,0.0002761107171363095,0.0001494569386039521,0.00013962657908615287,0.00013801161668829985
64,0.9981561051331455,0.000882322175009513,0.0002902566220900873,0.00024350805717929412,0.00014055435629655786,0.0001509087138847218,0.0001363449423944611
65,0.998135851387437,0.0008979817971801804,0.0002939988237773615,0.00024855063098874704,0.00015710659522655336,0.00015118624686216858,0.00011532451852801973
66,0.9980447186945094,0.0009358689972730392,0.00031680153995468976,0.00027205471734818734,0.00015482525885279018,0.00014336697306096643,0.00013236381900090424
67,0.9981357734613053,0.0009006362324589356,0.0002857846205079596,0.00023298724895250787,0.00014987264141599625,0.00015462235625251036,0.00014032343910678485
68,0.9981202651150766,0.0009023482556883964,0.0002978653622760952,0.0002511208916014634,0.00015834496263237565,0.00015237914580536633,0.00011767626691988586
69,0.9980620234810431,0.0009061910055999496,0.00031741931223557154,0.00030225179094765467,0.00014219157790083703,0.0001323532357703172,0.00013756959650249937
70,0.998106160488814,0.0009149535542910319,0.00029032542053390265,0.0002366834723526378,0.00015224330054860113,0.00015707824638647397,0.00014255551707337397
71,0.9981039559973521,0.0009083531569021467,0.000300507323851843,0.0002483669805110873,0.00015395665658870223,0.00016348869277340585,0.00012137119202057797
72,0.9980004742432181,0.0009546359099148584,0.000318782859826202,0.0002778904959270236,0.00016276972076780753,0.00014371642369684581,0.00014173034664927264
73,0.9980619928700065,0.0009062112126409443,0.000317432875837577,0.00030224183942980244,0.00014218793342639515,0.00013236344248570292,0.0001375698261731282
74,0.9981061708272371,0.0009149616565148656,0.0002903256244240753,0.00023666791661850747,0.00015224032049735166,0.00015708184716484576,0.00014255180754334907
75,0.9980315103180062,0.0009398150120650269,0.00031384035115616493,0.0002735856546384422,0.00016024090891696467,0.0001414907203721674,0.00013951703484509572
76,0.9980837660106349,0.0009056045285582133,0.000299394700436817,0.0002986037974358945,0.00013956453706433184,0.00014116723385538307,0.00013189919201455152
77,0.9981359462108378,0.0009005990690201469,0.00028573396905784865,0.00023296767532762566,0.00014984571185955385,0.0001546201515221402,0.0001402872123747821
78,0.9980517970684436,0.0009340797997368475,0.0003116791395332086,0.0002761083231623757,0.0001483296399986968,0.00013858523092463452,0.0001394207982007343
79,0.9981563874412683,0.0008802139890116492,0.0002918705231920822,0.0002443125098883547,0.00014237253737640166,0.00014914613970401193,0.000135696859559235
80,0.9981367141240625,0.0008971553817384695,0.00029396722220688284,0.0002485472077772149,0.00015710550593834392,0.00015118680685465022,0.00011532375142192232
81,0.9980466044544828,0.0009393615274847963,0.0003108281665176828,0.0002761107171363095,0.0001494569386039521,0.00013962657908615287,0.00013801161668829985
82,0.9981561051331455,0.000882322175009513,0.0002902566220900873,0.00024350805717929412,0.00014055435629655786,0.0001509087138847218,0.0001363449423944611
83,0.998135851387437,0.0008979817971801804,0.0002939988237773615,0.00024855063098874704,0.00015710659522655336,0.00015118624686216858,0.00011532451852801973
84,0.9980447186945094,0.0009358689972730392,0.00031680153995468976,0.00027205471734818734,0.00015482525885279018,0.00014336697306096643,0.00013236381900090424
85,0.9981357734613053,0.0009006362324589356,0.0002857846205079596,0.00023298724895250787,0.00014987264141599625,0.00015462235625251036,0.00014032343910678485
86,0.9981202651150766,0.0009023482556883964,0.0002978653622760952,0.0002511208916014634,0.00015834496263237565,0.00015237914580536633,0.00011767626691988586
87,0.9980620234810431,0.0009061910055999496,0.00031741931223557154,0.00030225179094765467,0.00014219157790083703,0.0001323532357703172,0.00013756959650249937
88,0.998106160488814,0.0009149535542910319,0.00029032542053390265,0.0002366834723526378,0.00015224330054860113,0.00015707824638647397,0.00014255551707337397
89,0.9981039559973521,0.0009083531569021467,0.000300507323851843,0.0002483669805110873,0.00015395665658870223,0.00016348869277340585,0.00012137119202057797
